"s"	"Torque"
1.86825600	1.803128
1.86925200	1.803128
1.87024800	1.796561
1.87124400	1.783426
1.87224000	1.763724
1.87323600	1.783426
1.87423200	1.822830
1.87522800	1.816263
1.87622400	1.803128
1.87722000	1.809695
1.87821600	1.832681
1.87921200	1.816263
1.88020800	1.826114
1.88120400	1.786710
1.88220000	1.789994
1.88319600	1.773575
1.88419200	1.809695
1.88518800	1.773575
1.88618400	1.793277
1.88718000	1.803128
1.88817600	1.816263
1.88917200	1.809695
1.89016800	1.806412
1.89116400	1.806412
1.89216000	1.803128
1.89315600	1.816263
1.89415200	1.786710
1.89514800	1.793277
1.89614400	1.799844
1.89714000	1.803128
1.89813600	1.799844
1.89913200	1.789994
1.90012800	1.796561
1.90112400	1.773575
1.90212000	1.786710
1.90311600	1.760441
1.90411200	1.809695
1.90510800	1.803128
1.90610400	1.799844
1.90710000	1.819546
1.90809600	1.789994
1.90909200	1.793277
1.91008800	1.835965
1.91108400	1.819546
1.91208000	1.799844
1.91307600	1.809695
1.91407200	1.806412
1.91506800	1.803128
1.91606400	1.796561
1.91706000	1.803128
1.91805600	1.773575
1.91905200	1.799844
1.92004800	1.789994
1.92104400	1.767008
1.92204000	1.819546
1.92303600	1.812979
1.92403200	1.809695
1.92502800	1.796561
1.92602400	1.816263
1.92702000	1.809695
1.92801600	1.806412
1.92901200	1.809695
1.93000800	1.835965
1.93100400	1.806412
1.93200000	1.812979
1.93299600	1.829397
1.93399200	1.793277
1.93498800	1.803128
1.93598400	1.806412
1.93698000	1.809695
1.93797600	1.816263
1.93897200	1.835965

"s"	"Torque"
-0.06000000	1.737455
-0.05900400	1.730888
-0.05800800	1.727604
-0.05701200	1.721037
-0.05601600	1.714470
-0.05502000	1.714470
-0.05402400	1.724321
-0.05302800	1.740739
-0.05203200	1.747306
-0.05103600	1.773575
-0.05004000	1.750590
-0.04904400	1.734172
-0.04804800	1.747306
-0.04705200	1.744022
-0.04605600	1.717753
-0.04506000	1.760441
-0.04406400	1.701335
-0.04306800	1.721037
-0.04207200	1.721037
-0.04107600	1.714470
-0.04008000	1.737455
-0.03908400	1.724321
-0.03808800	1.694768
-0.03709200	1.730888
-0.03609600	1.721037
-0.03510000	1.757157
-0.03410400	1.730888
-0.03310800	1.757157
-0.03211200	1.727604
-0.03111600	1.730888
-0.03012000	1.744022
-0.02912400	1.734172
-0.02812800	1.730888
-0.02713200	1.724321
-0.02613600	1.747306
-0.02514000	1.730888
-0.02414400	1.727604
-0.02314800	1.721037
-0.02215200	1.734172
-0.02115600	1.711186
-0.02016000	1.737455
-0.01916400	1.721037
-0.01816800	1.750590
-0.01717200	1.704619
-0.01617600	1.744022
-0.01518000	1.747306
-0.01418400	1.730888
-0.01318800	1.744022
-0.01219200	1.721037
-0.01119600	1.740739
-0.01020000	1.734172
-0.00920400	1.721037
-0.00820800	1.750590
-0.00721200	1.744022
-0.00621600	1.711186
-0.00522000	1.724321
-0.00422400	1.734172
-0.00322800	1.714470
-0.00223200	1.730888
-0.00123600	1.707902
-0.00024000	1.694768
0.00075600	1.730888
0.00175200	1.747306
0.00274800	1.727604
0.00374400	1.717753
0.00474000	1.747306
0.00573600	1.734172
0.00673200	1.750590
0.00772800	1.730888
0.00872400	1.724321
0.00972000	1.747306
0.01071600	1.740739
0.01171200	1.740739
0.01270800	1.737455
0.01370400	1.740739
0.01470000	1.707902
0.01569600	1.734172
0.01669200	1.724321
0.01768800	1.747306
0.01868400	1.744022
0.01968000	1.734172
0.02067600	1.747306
0.02167200	1.753873
0.02266800	1.747306
0.02366400	1.714470
0.02466000	1.730888
0.02565600	1.714470
0.02665200	1.721037
0.02764800	1.737455
0.02864400	1.717753
0.02964000	1.730888
0.03063600	1.724321
0.03163200	1.730888
0.03262800	1.740739
0.03362400	1.734172
0.03462000	1.727604
0.03561600	1.740739
0.03661200	1.734172
0.03760800	1.737455
0.03860400	1.753873
0.03960000	1.763724
0.04059600	1.717753
0.04159200	1.753873
0.04258800	1.717753
0.04358400	1.750590
0.04458000	1.717753
0.04557600	1.721037
0.04657200	1.724321
0.04756800	1.717753
0.04856400	1.734172
0.04956000	1.721037
0.05055600	1.753873
0.05155200	1.734172
0.05254800	1.744022
0.05354400	1.753873
0.05454000	1.796561
0.05553600	1.852383
0.05653200	1.901637
0.05752800	1.947608
0.05852400	2.013281
0.05952000	2.062536
0.06051600	2.144627
0.06151200	2.275973
0.06250800	2.433588
0.06350400	2.620756
0.06450000	2.886731
0.06549600	3.188826
0.06649200	3.425249
0.06748800	3.671522
0.06848400	3.875108
0.06948000	4.101680
0.07047600	4.449746
0.07147200	4.922591
0.07246800	5.516931
0.07346400	6.002911
0.07446000	6.252468
0.07545600	6.380530
0.07645200	6.429785
0.07744800	6.636654
0.07844400	7.007706
0.07944000	7.470700
0.08043600	7.910709
0.08143200	8.285044
0.08242800	8.531318
0.08342400	8.715202
0.08442000	8.928639
0.08541600	9.158494
0.08641200	9.447455
0.08740800	9.785670
0.08840400	10.130453
0.08940000	10.412847
0.09039600	10.747778
0.09139200	10.974350
0.09238800	11.207489
0.09338400	11.440628
0.09438000	11.627795
0.09537600	11.890487
0.09637200	12.143328
0.09736800	12.458558
0.09836400	12.770504
0.09936000	13.118570
0.10035600	13.433800
0.10135200	13.735896
0.10234800	14.018289
0.10334400	14.303966
0.10434000	14.546956
0.10533600	14.750542
0.10633200	15.016518
0.10732800	15.321897
0.10832400	15.627276
0.10932000	15.899818
0.11031600	16.142808
0.11131200	16.362812
0.11230800	16.517144
0.11330400	16.730581
0.11430000	16.907897
0.11529600	17.101632
0.11629200	17.308502
0.11728800	17.518655
0.11828400	17.692689
0.11928000	17.909409
0.12027600	18.057173
0.12127200	18.250908
0.12226800	18.408523
0.12326400	18.553004
0.12426000	18.730321
0.12525600	18.894503
0.12625200	19.038983
0.12724800	19.180180
0.12824400	19.370631
0.12924000	19.538097
0.13023600	19.728549
0.13123200	19.873029
0.13222800	19.978106
0.13322400	20.142288
0.13422000	20.293336
0.13521600	20.437816
0.13621200	20.601999
0.13720800	20.730061
0.13820400	20.871257
0.13920000	21.022305
0.14019600	21.212757
0.14119200	21.262011
0.14218800	21.390073
0.14318400	21.472165
0.14418000	21.600227
0.14517600	21.787395
0.14617200	22.046803
0.14716800	22.191283
0.14816400	22.302927
0.14916000	22.299643
0.15015600	22.283225
0.15115200	22.348898
0.15214800	22.536066
0.15314400	22.788906
0.15414000	22.946521
0.15513600	22.985925
0.15613200	23.008911
0.15712800	23.074584
0.15812400	23.140257
0.15912000	23.242050
0.16011600	23.340559
0.16111200	23.488323
0.16210800	23.645938
0.16310400	23.718178
0.16410000	23.813404
0.16509600	23.879077
0.16609200	23.934899
0.16708800	24.046543
0.16808400	24.154903
0.16908000	24.230427
0.17007600	24.388042
0.17107200	24.496402
0.17206800	24.568642
0.17306400	24.640882
0.17406000	24.654017
0.17505600	24.706555
0.17605200	24.791930
0.17704800	24.874021
0.17804400	25.011934
0.17904000	25.094026
0.18003600	25.169549
0.18103200	25.245073
0.18202800	25.268059
0.18302400	25.327164
0.18402000	25.402688
0.18501600	25.458510
0.18601200	25.573438
0.18700800	25.645678
0.18800400	25.714635
0.18900000	25.803293
0.18999600	25.865682
0.19099200	25.905086
0.19198800	25.937922
0.19298400	26.010163
0.19398000	26.092254
0.19497600	26.161210
0.19597200	26.259720
0.19696800	26.299123
0.19796400	26.345095
0.19896000	26.404200
0.19995600	26.440320
0.20095200	26.460022
0.20194800	26.551964
0.20294400	26.630772
0.20394000	26.703012
0.20493600	26.735848
0.20593200	26.778536
0.20692800	26.821223
0.20792400	26.870478
0.20892000	26.926300
0.20991600	26.965703
0.21091200	27.037944
0.21190800	27.090482
0.21290400	27.123318
0.21390000	27.162722
0.21489600	27.251381
0.21589200	27.257948
0.21688800	27.303919
0.21788400	27.363025
0.21888000	27.402428
0.21987600	27.435265
0.22087200	27.510789
0.22186800	27.563327
0.22286400	27.583029
0.22386000	27.625716
0.22485600	27.629000
0.22585200	27.678255
0.22684800	27.717658
0.22784400	27.770197
0.22884000	27.803033
0.22983600	27.832586
0.23083200	27.901542
0.23182800	27.944230
0.23282400	27.931095
0.23382000	27.993485
0.23481600	28.036172
0.23581200	28.046023
0.23680800	28.098561
0.23780400	28.111696
0.23880000	28.144532
0.23979600	28.167518
0.24079200	28.174085
0.24178800	28.203638
0.24278400	28.233191
0.24378000	28.302147
0.24477600	28.305431
0.24577200	28.351402
0.24676800	28.348118
0.24776400	28.364536
0.24876000	28.403940
0.24975600	28.433493
0.25075200	28.463046
0.25174800	28.476180
0.25274400	28.505733
0.25374000	28.525435
0.25473600	28.554988
0.25573200	28.561555
0.25672800	28.604243
0.25772400	28.614094
0.25872000	28.620661
0.25971600	28.607526
0.26071200	28.666632
0.26170800	28.702752
0.26270400	28.715887
0.26370000	28.765141
0.26469600	28.761858
0.26569200	28.768425
0.26668800	28.781559
0.26768400	28.797978
0.26868000	28.837381
0.26967600	28.820963
0.27067200	28.889920
0.27166800	28.903054
0.27266400	28.899771
0.27366000	28.916189
0.27465600	28.945742
0.27565200	28.926040
0.27664800	28.978578
0.27764400	29.008131
0.27864000	29.011415
0.27963600	29.054102
0.28063200	29.050818
0.28162800	29.080371
0.28262400	29.083655
0.28362000	29.119775
0.28461600	29.116491
0.28561200	29.132910
0.28660800	29.159179
0.28760400	29.188731
0.28860000	29.215001
0.28959600	29.218284
0.29059200	29.224852
0.29158800	29.228135
0.29258400	29.283957
0.29358000	29.293808
0.29457600	29.300375
0.29557200	29.313510
0.29656800	29.356197
0.29756400	29.362765
0.29856000	29.398885
0.29955600	29.454707
0.30055200	29.435005
0.30154800	29.438289
0.30254400	29.471125
0.30354000	29.477692
0.30453600	29.513812
0.30553200	29.520380
0.30652800	29.549933
0.30752400	29.566351
0.30852000	29.553216
0.30951600	29.549933
0.31051200	29.622173
0.31150800	29.671427
0.31250400	29.700980
0.31350000	29.740384
0.31449600	29.720682
0.31549200	29.687846
0.31648800	29.677995
0.31748400	29.694413
0.31848000	29.753519
0.31947600	29.769937
0.32047200	29.812624
0.32146800	29.829042
0.32246400	29.815908
0.32346000	29.835610
0.32445600	29.842177
0.32545200	29.845461
0.32644800	29.861879
0.32744400	29.914417
0.32844000	29.947254
0.32943600	29.963672
0.33043200	29.999792
0.33142800	30.039196
0.33242400	30.019494
0.33342000	30.032628
0.33441600	30.049047
0.33541200	30.078599
0.33640800	30.088450
0.33740400	30.124570
0.33840000	30.154123
0.33939600	30.163974
0.34039200	30.180392
0.34138800	30.137705
0.34238400	30.186960
0.34338000	30.236214
0.34437600	30.216513
0.34537200	30.242782
0.34636800	30.242782
0.34736400	30.269051
0.34836000	30.295320
0.34935600	30.321589
0.35035200	30.347858
0.35134800	30.331440
0.35234400	30.360993
0.35334000	30.413531
0.35433600	30.436517
0.35533200	30.433233
0.35632800	30.459502
0.35732400	30.482488
0.35832000	30.479204
0.35931600	30.498906
0.36031200	30.531743
0.36130800	30.548161
0.36230400	30.587564
0.36330000	30.600699
0.36429600	30.610550
0.36529200	30.630252
0.36628800	30.679507
0.36728400	30.653237
0.36828000	30.676223
0.36927600	30.702492
0.37027200	30.738612
0.37126800	30.745179
0.37226400	30.771449
0.37326000	30.810852
0.37425600	30.810852
0.37525200	30.823987
0.37624800	30.837122
0.37724400	30.840405
0.37824000	30.879809
0.37923600	30.892944
0.38023200	30.925780
0.38122800	30.912645
0.38222400	30.971751
0.38322000	31.011155
0.38421600	31.024289
0.38521200	31.021006
0.38620800	31.034140
0.38720400	31.063693
0.38820000	31.063693
0.38919600	31.089962
0.39019200	31.086679
0.39118800	31.129366
0.39218400	31.116231
0.39318000	31.145784
0.39417600	31.165486
0.39517200	31.188472
0.39616800	31.208173
0.39716400	31.247577
0.39816000	31.263995
0.39915600	31.234443
0.40015200	31.241010
0.40114800	31.290265
0.40214400	31.309966
0.40314000	31.323101
0.40413600	31.336236
0.40513200	31.332952
0.40612800	31.352654
0.40712400	31.398625
0.40812000	31.398625
0.40911600	31.421610
0.41011200	31.418327
0.41110800	31.441312
0.41210400	31.457731
0.41310000	31.487283
0.41409600	31.487283
0.41509200	31.513553
0.41608800	31.516836
0.41708400	31.520120
0.41808000	31.582509
0.41907600	31.543105
0.42007200	31.582509
0.42106800	31.621913
0.42206400	31.631764
0.42306000	31.641615
0.42405600	31.661317
0.42505200	31.671167
0.42604800	31.671167
0.42704400	31.677735
0.42804000	31.710571
0.42903600	31.736840
0.43003200	31.730273
0.43102800	31.782811
0.43202400	31.772960
0.43302000	31.792662
0.43401600	31.795946
0.43501200	31.802513
0.43600800	31.835350
0.43700400	31.832066
0.43800000	31.868186
0.43899600	31.874754
0.43999200	31.891172
0.44098800	31.904306
0.44198400	31.904306
0.44298000	31.894455
0.44397600	31.920725
0.44497200	31.933859
0.44596800	31.983114
0.44696400	31.996248
0.44796000	31.966696
0.44895600	32.006099
0.44995200	32.035652
0.45094800	32.042219
0.45194400	32.045503
0.45294000	32.055354
0.45393600	32.088190
0.45493200	32.101325
0.45592800	32.114460
0.45692400	32.094758
0.45792000	32.117743
0.45891600	32.124311
0.45991200	32.140729
0.46090800	32.160431
0.46190400	32.186700
0.46290000	32.186700
0.46389600	32.226104
0.46489200	32.199834
0.46588800	32.239238
0.46688400	32.255656
0.46788000	32.239238
0.46887600	32.268791
0.46987200	32.295060
0.47086800	32.298344
0.47186400	32.321329
0.47286000	32.324613
0.47385600	32.327897
0.47485200	32.370584
0.47584800	32.357449
0.47684400	32.370584
0.47784000	32.360733
0.47883600	32.380435
0.47983200	32.419839
0.48082800	32.390286
0.48182400	32.419839
0.48282000	32.465810
0.48381600	32.449391
0.48481200	32.488795
0.48580800	32.452675
0.48680400	32.482228
0.48780000	32.475661
0.48879600	32.501930
0.48979200	32.511781
0.49078800	32.544617
0.49178400	32.528199
0.49278000	32.557752
0.49377600	32.541334
0.49477200	32.567603
0.49576800	32.574170
0.49676400	32.590588
0.49776000	32.587305
0.49875600	32.610290
0.49975200	32.616857
0.50074800	32.607006
0.50174400	32.643127
0.50274000	32.652977
0.50373600	32.626708
0.50473200	32.666112
0.50572800	32.675963
0.50672400	32.656261
0.50772000	32.685814
0.50871600	32.689098
0.50971200	32.712083
0.51070800	32.708799
0.51170400	32.735069
0.51270000	32.718650
0.51369600	32.725218
0.51469200	32.744920
0.51568800	32.764621
0.51668400	32.764621
0.51768000	32.774472
0.51867600	32.790891
0.51967200	32.794174
0.52066800	32.823727
0.52166400	32.833578
0.52266000	32.833578
0.52365600	32.843429
0.52465200	32.856564
0.52564800	32.846713
0.52664400	32.872982
0.52764000	32.859847
0.52863600	32.909102
0.52963200	32.892684
0.53062800	32.879549
0.53162400	32.889400
0.53262000	32.945222
0.53361600	32.945222
0.53461200	32.922236
0.53560800	32.951789
0.53660400	32.948506
0.53760000	32.945222
0.53859600	32.951789
0.53959200	32.945222
0.54058800	32.981342
0.54158400	32.997760
0.54258000	32.984626
0.54357600	33.004328
0.54457200	33.001044
0.54556800	33.040448
0.54656400	33.047015
0.54756000	33.010895
0.54855600	33.037164
0.54955200	33.047015
0.55054800	33.047015
0.55154400	33.073284
0.55254000	33.073284
0.55353600	33.083135
0.55453200	33.079851
0.55552800	33.066717
0.55652400	33.109404
0.55752000	33.112688
0.55851600	33.102837
0.55951200	33.092986
0.56050800	33.076568
0.56150400	33.106121
0.56250000	33.099553
0.56349600	33.109404
0.56449200	33.109404
0.56548800	33.115972
0.56648400	33.135673
0.56748000	33.109404
0.56847600	33.135673
0.56947200	33.129106
0.57046800	33.122539
0.57146400	33.129106
0.57246000	33.122539
0.57345600	33.125822
0.57445200	33.099553
0.57544800	33.106121
0.57644400	33.099553
0.57744000	33.109404
0.57843600	33.086419
0.57943200	33.096270
0.58042800	33.089702
0.58142400	33.086419
0.58242000	33.073284
0.58341600	33.079851
0.58441200	33.040448
0.58540800	33.047015
0.58640400	33.060150
0.58740000	33.030597
0.58839600	32.997760
0.58939200	32.984626
0.59038800	32.984626
0.59138400	32.951789
0.59238000	32.912385
0.59337600	32.915669
0.59437200	32.869698
0.59536800	32.866414
0.59636400	32.827011
0.59736000	32.790891
0.59835600	32.764621
0.59935200	32.738352
0.60034800	32.698949
0.60134400	32.652977
0.60234000	32.620141
0.60333600	32.554468
0.60433200	32.521632
0.60532800	32.459242
0.60632400	32.393569
0.60732000	32.334464
0.60831600	32.258940
0.60931200	32.180133
0.61030800	32.078340
0.61130400	31.999532
0.61230000	31.933859
0.61329600	31.851768
0.61429200	31.759826
0.61528800	31.687586
0.61628400	31.552956
0.61728000	31.441312
0.61827600	31.319817
0.61927200	31.244294
0.62026800	31.106380
0.62126400	30.968467
0.62226000	30.823987
0.62325600	30.679507
0.62425200	30.528459
0.62524800	30.380695
0.62624400	30.226363
0.62724000	30.078599
0.62823600	29.884864
0.62923200	29.740384
0.63022800	29.510529
0.63122400	29.336496
0.63222000	29.142760
0.63321600	28.939174
0.63421200	28.709319
0.63520800	28.486031
0.63620400	28.220056
0.63720000	28.016470
0.63819600	27.730793
0.63919200	27.471385
0.64018800	27.218544
0.64118400	26.955853
0.64218000	26.657041
0.64317600	26.341811
0.64417200	26.059417
0.64516800	25.750755
0.64616400	25.458510
0.64716000	25.146564
0.64815600	24.821483
0.64915200	24.516104
0.65014800	24.210725
0.65114400	23.908630
0.65214000	23.563847
0.65313600	23.215780
0.65413200	22.887416
0.65512800	22.598455
0.65612400	22.240538
0.65712000	21.941726
0.65811600	21.590376
0.65911200	21.245593
0.66010800	20.930363
0.66110400	20.601999
0.66210000	20.316321
0.66309600	19.997808
0.66409200	19.685861
0.66508800	19.383766
0.66608400	19.084954
0.66708000	18.736888
0.66807600	18.470913
0.66907200	18.178668
0.67006800	17.889707
0.67106400	17.564626
0.67206000	17.272382
0.67305600	16.973570
0.67405200	16.678042
0.67504800	16.379230
0.67604400	16.080419
0.67704000	15.821011
0.67803600	15.538617
0.67903200	15.298911
0.68002800	15.023085
0.68102400	14.763677
0.68202000	14.491134
0.68301600	14.241577
0.68401200	13.995304
0.68500800	13.752314
0.68600400	13.483055
0.68700000	13.246633
0.68799600	13.023345
0.68899200	12.767220
0.68998800	12.553783
0.69098400	12.333779
0.69198000	12.080938
0.69297600	11.877352
0.69397200	11.634363
0.69496800	11.424209
0.69596400	11.256743
0.69696000	11.059725
0.69795600	10.829870
0.69895200	10.642702
0.69994800	10.442399
0.70094400	10.261799
0.70194000	10.074631
0.70293600	9.907165
0.70393200	9.736416
0.70492800	9.555815
0.70592400	9.391633
0.70692000	9.197898
0.70791600	9.043566
0.70891200	8.879384
0.70990800	8.741471
0.71090400	8.567438
0.71190000	8.429525
0.71289600	8.311313
0.71389200	8.153698
0.71488800	8.025636
0.71588400	7.900858
0.71688000	7.756377
0.71787600	7.628315
0.71887200	7.536373
0.71986800	7.405027
0.72086400	7.283532
0.72186000	7.162038
0.72285600	7.076663
0.72385200	6.935466
0.72484800	6.859942
0.72584400	6.771284
0.72684000	6.679342
0.72783600	6.551279
0.72883200	6.479039
0.72982800	6.373963
0.73082400	6.291871
0.73182000	6.199929
0.73281600	6.107987
0.73381200	6.052165
0.73480800	5.976642
0.73580400	5.910969
0.73680000	5.851863
0.73779600	5.727084
0.73879200	5.677830
0.73978800	5.605590
0.74078400	5.536633
0.74178000	5.477527
0.74277600	5.402004
0.74377200	5.362600
0.74476800	5.267374
0.74576400	5.208268
0.74676000	5.188567
0.74775600	5.126177
0.74875200	5.073639
0.74974800	5.007966
0.75074400	4.958711
0.75174000	4.883188
0.75273600	4.860202
0.75373200	4.801096
0.75472800	4.784678
0.75572400	4.735424
0.75672000	4.659900
0.75771600	4.646765
0.75871200	4.567958
0.75970800	4.518703
0.76070400	4.489150
0.76170000	4.456314
0.76269600	4.397208
0.76369200	4.347953
0.76468800	4.298699
0.76568400	4.282280
0.76668000	4.233026
0.76767600	4.203473
0.76867200	4.200189
0.76966800	4.141084
0.77066400	4.091829
0.77166000	4.075411
0.77265600	4.045858
0.77365200	4.003171
0.77464800	3.976901
0.77564400	3.940781
0.77664000	3.924363
0.77763600	3.891527
0.77863200	3.816003
0.77962800	3.802868
0.78062400	3.763464
0.78162000	3.740479
0.78261600	3.737195
0.78361200	3.687941
0.78460800	3.632119
0.78560400	3.615700
0.78660000	3.592715
0.78759600	3.559878
0.78859200	3.556595
0.78958800	3.500773
0.79058400	3.513907
0.79158000	3.451518
0.79257600	3.412114
0.79357200	3.395696
0.79456800	3.362860
0.79556400	3.343158
0.79656000	3.310321
0.79755600	3.300470
0.79855200	3.261067
0.79954800	3.254499
0.80054400	3.228230
0.80154000	3.211812
0.80253600	3.201961
0.80353200	3.165841
0.80452800	3.159274
0.80552400	3.110019
0.80652000	3.050913
0.80751600	3.044346
0.80851200	3.018077
0.80950800	3.018077
0.81050400	2.981957
0.81150000	2.972106
0.81249600	2.985240
0.81349200	2.935986
0.81448800	2.876880
0.81548400	2.853895
0.81648000	2.867029
0.81747600	2.844044
0.81847200	2.834193
0.81946800	2.804640
0.82046400	2.794789
0.82146000	2.771804
0.82245600	2.748818
0.82345200	2.732400
0.82444800	2.709414
0.82544400	2.709414
0.82644000	2.679861
0.82743600	2.686429
0.82843200	2.650309
0.82942800	2.614189
0.83042400	2.610905
0.83142000	2.594487
0.83241600	2.581352
0.83341200	2.558367
0.83440800	2.548516
0.83540400	2.538665
0.83640000	2.522246
0.83739600	2.532097
0.83839200	2.512396
0.83938800	2.476275
0.84038400	2.502545
0.84138000	2.486126
0.84237600	2.440155
0.84337200	2.443439
0.84436800	2.387617
0.84536400	2.397468
0.84636000	2.400752
0.84735600	2.463141
0.84835200	2.479559
0.84934800	2.377766
0.85034400	2.295675
0.85134000	2.252988
0.85233600	2.279257
0.85333200	2.344930
0.85432800	2.390901
0.85532400	2.430304
0.85632000	2.390901
0.85731600	2.328511
0.85831200	2.256271
0.85930800	2.223435
0.86030400	2.207016
0.86130000	2.230002
0.86229600	2.275973
0.86329200	2.308809
0.86428800	2.269406
0.86528400	2.213584
0.86628000	2.230002
0.86727600	2.203733
0.86827200	2.200449
0.86926800	2.220151
0.87026400	2.213584
0.87126000	2.220151
0.87225600	2.223435
0.87325200	2.230002
0.87424800	2.174180
0.87524400	2.184031
0.87624000	2.193882
0.87723600	2.213584
0.87823200	2.193882
0.87922800	2.187315
0.88022400	2.157762
0.88122000	2.151195
0.88221600	2.138060
0.88321200	2.154478
0.88420800	2.157762
0.88520400	2.151195
0.88620000	2.147911
0.88719600	2.154478
0.88819200	2.131493
0.88918800	2.121642
0.89018400	2.115074
0.89118000	2.111791
0.89217600	2.111791
0.89317200	2.095373
0.89416800	2.088805
0.89516400	2.085522
0.89616000	2.065820
0.89715600	2.065820
0.89815200	2.082238
0.89914800	2.111791
0.90014400	2.092089
0.90114000	2.101940
0.90213600	2.059252
0.90313200	2.069103
0.90412800	2.078954
0.90512400	2.072387
0.90612000	2.046118
0.90711600	2.069103
0.90811200	2.062536
0.90910800	2.039551
0.91010400	2.049402
0.91110000	2.052685
0.91209600	2.062536
0.91309200	2.032983
0.91408800	2.029700
0.91508400	2.055969
0.91608000	2.042834
0.91707600	2.036267
0.91807200	2.069103
0.91906800	2.016565
0.92006400	2.046118
0.92106000	2.032983
0.92205600	2.059252
0.92305200	2.049402
0.92404800	2.026416
0.92504400	2.032983
0.92604000	2.023132
0.92703600	2.046118
0.92803200	2.023132
0.92902800	2.052685
0.93002400	2.049402
0.93102000	2.032983
0.93201600	2.023132
0.93301200	2.029700
0.93400800	2.029700
0.93500400	2.019849
0.93600000	2.026416
0.93699600	2.042834
0.93799200	2.042834
0.93898800	2.052685
0.93998400	2.032983
0.94098000	2.029700
0.94197600	2.032983
0.94297200	2.000147
0.94396800	2.003430
0.94496400	1.996863
0.94596000	2.039551
0.94695600	2.039551
0.94795200	2.036267
0.94894800	1.990296
0.94994400	2.019849
0.95094000	2.006714
0.95193600	1.996863
0.95293200	2.013281
0.95392800	2.016565
0.95492400	2.009998
0.95592000	2.013281
0.95691600	2.023132
0.95791200	2.039551
0.95890800	2.013281
0.95990400	2.006714
0.96090000	1.983729
0.96189600	2.006714
0.96289200	2.009998
0.96388800	2.000147
0.96488400	2.006714
0.96588000	1.983729
0.96687600	2.013281
0.96787200	2.026416
0.96886800	2.019849
0.96986400	2.036267
0.97086000	1.993580
0.97185600	2.003430
0.97285200	2.003430
0.97384800	1.980445
0.97484400	1.993580
0.97584000	2.000147
0.97683600	1.983729
0.97783200	1.993580
0.97882800	2.026416
0.97982400	1.993580
0.98082000	1.983729
0.98181600	1.987012
0.98281200	1.977161
0.98380800	1.993580
0.98480400	1.964027
0.98580000	2.006714
0.98679600	1.990296
0.98779200	2.016565
0.98878800	2.006714
0.98978400	2.029700
0.99078000	1.996863
0.99177600	2.026416
0.99277200	1.993580
0.99376800	2.009998
0.99476400	2.003430
0.99576000	2.000147
0.99675600	2.003430
0.99775200	1.993580
0.99874800	2.013281
0.99974400	1.996863
1.00074000	2.003430
1.00173600	2.023132
1.00273200	1.996863
1.00372800	1.993580
1.00472400	2.013281
1.00572000	2.003430
1.00671600	2.009998
1.00771200	2.006714
1.00870800	1.996863
1.00970400	2.023132
1.01070000	2.000147
1.01169600	1.996863
1.01269200	2.016565
1.01368800	2.009998
1.01468400	2.000147
1.01568000	2.013281
1.01667600	2.023132
1.01767200	2.029700
1.01866800	2.039551
1.01966400	1.996863
1.02066000	1.987012
1.02165600	2.003430
1.02265200	2.019849
1.02364800	1.983729
1.02464400	2.016565
1.02564000	1.993580
1.02663600	2.019849
1.02763200	1.973878
1.02862800	1.980445
1.02962400	1.964027
1.03062000	1.996863
1.03161600	1.973878
1.03261200	1.970594
1.03360800	1.973878
1.03460400	2.016565
1.03560000	1.983729
1.03659600	1.996863
1.03759200	1.987012
1.03858800	2.000147
1.03958400	1.993580
1.04058000	1.996863
1.04157600	1.990296
1.04257200	1.996863
1.04356800	1.993580
1.04456400	1.993580
1.04556000	1.964027
1.04655600	2.000147
1.04755200	1.996863
1.04854800	1.993580
1.04954400	2.009998
1.05054000	2.009998
1.05153600	2.009998
1.05253200	1.973878
1.05352800	2.023132
1.05452400	1.993580
1.05552000	1.970594
1.05651600	1.983729
1.05751200	2.000147
1.05850800	1.980445
1.05950400	1.977161
1.06050000	1.987012
1.06149600	1.987012
1.06249200	1.987012
1.06348800	2.016565
1.06448400	1.970594
1.06548000	1.987012
1.06647600	2.000147
1.06747200	2.019849
1.06846800	1.993580
1.06946400	1.987012
1.07046000	1.987012
1.07145600	2.013281
1.07245200	2.000147
1.07344800	1.987012
1.07444400	1.993580
1.07544000	1.973878
1.07643600	1.990296
1.07743200	1.964027
1.07842800	1.987012
1.07942400	1.996863
1.08042000	1.973878
1.08141600	1.980445
1.08241200	1.990296
1.08340800	1.983729
1.08440400	2.019849
1.08540000	1.993580
1.08639600	1.970594
1.08739200	2.000147
1.08838800	2.003430
1.08938400	1.977161
1.09038000	1.983729
1.09137600	1.964027
1.09237200	1.964027
1.09336800	1.977161
1.09436400	1.964027
1.09536000	1.977161
1.09635600	1.957459
1.09735200	1.954176
1.09834800	1.983729
1.09934400	1.970594
1.10034000	1.977161
1.10133600	1.954176
1.10233200	1.967310
1.10332800	1.937758
1.10432400	1.960743
1.10532000	1.973878
1.10631600	1.960743
1.10731200	1.957459
1.10830800	1.964027
1.10930400	1.980445
1.11030000	1.964027
1.11129600	1.967310
1.11229200	1.937758
1.11328800	1.977161
1.11428400	1.954176
1.11528000	1.967310
1.11627600	1.934474
1.11727200	1.934474
1.11826800	1.954176
1.11926400	1.947608
1.12026000	1.924623
1.12125600	1.957459
1.12225200	1.957459
1.12324800	1.973878
1.12424400	1.950892
1.12524000	1.954176
1.12623600	1.924623
1.12723200	1.924623
